run,release_date,mbytes,library_layout,platform,tissue,celltype,readlen,srx,id,study
SRR849505,Sat Aug 03 2013 14:27:09 GMT-0400 (EDT),1488,Paired,ILLUMINA,melanoma,melanocytes,72,SRX276899,17891,GSM1138787: A375; Homo sapiens; RNA-Seq
SRR849504,Sat Aug 03 2013 14:27:09 GMT-0400 (EDT),1566,Paired,ILLUMINA,melanoma,melanocytes,72,SRX276898,17521,GSM1138786: A2058; Homo sapiens; RNA-Seq
SRR849503,Sat Aug 03 2013 14:27:08 GMT-0400 (EDT),2369,Paired,ILLUMINA,skin,melanocytes,140,SRX276897,13694,GSM1138581: BRAF; Homo sapiens; RNA-Seq
SRR849502,Sat Aug 03 2013 14:27:08 GMT-0400 (EDT),2418,Paired,ILLUMINA,skin,melanocytes,140,SRX276896,13350,GSM1138580: Uninfected; Homo sapiens; RNA-Seq
SRR847517,Thu Jan 23 2014 09:31:10 GMT-0500 (EST),1153,Single,ILLUMINA,blood,k562,50,SRX275921,19743,GSM1136098: K562 TotalRNA WTAP KD Rep2; Homo sapiens; RNA-Seq
SRR847516,Thu Jan 23 2014 09:31:10 GMT-0500 (EST),1019,Single,ILLUMINA,blood,k562,50,SRX275920,20431,GSM1136097: K562 TotalRNA WTAP KD Rep1; Homo sapiens; RNA-Seq
SRR847515,Thu Jan 23 2014 09:31:10 GMT-0500 (EST),988,Single,ILLUMINA,blood,k562,50,SRX275919,20622,GSM1136096: K562 TotalRNA Rep2; Homo sapiens; RNA-Seq
SRR847514,Thu Jan 23 2014 09:31:10 GMT-0500 (EST),953,Single,ILLUMINA,blood,k562,50,SRX275918,20826,GSM1136095: K562 TotalRNA Rep1; Homo sapiens; RNA-Seq
SRR847377,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),1019,Single,ILLUMINA,cervix,hela,51,SRX275785,20430,GSM1135037: M3_new-IP-2; Homo sapiens; OTHER
SRR847376,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),1076,Single,ILLUMINA,cervix,hela,51,SRX275784,20114,GSM1135036: M3_new-IP-1; Homo sapiens; OTHER
SRR847375,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),883,Single,ILLUMINA,cervix,hela,51,SRX275783,21349,GSM1135035: M3_new-Input-2; Homo sapiens; OTHER
SRR847374,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),909,Single,ILLUMINA,cervix,hela,51,SRX275782,21139,GSM1135034: M3_new-Input-1; Homo sapiens; OTHER
SRR847373,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),1167,Single,ILLUMINA,cervix,hela,51,SRX275781,19678,GSM1135033: C_new-IP-2; Homo sapiens; OTHER
SRR847372,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),1230,Single,ILLUMINA,cervix,hela,51,SRX275780,19359,GSM1135032: C_new-IP-1; Homo sapiens; OTHER
SRR847371,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),761,Single,ILLUMINA,cervix,hela,51,SRX275779,22431,GSM1135031: C_new-Input-2; Homo sapiens; OTHER
SRR847370,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),912,Single,ILLUMINA,cervix,hela,51,SRX275778,21115,GSM1135030: C_new-Input-1; Homo sapiens; OTHER
SRR847369,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),1740,Single,ILLUMINA,cervix,hela,100,SRX275777,16894,GSM1135029: WTAP-IP-2; Homo sapiens; OTHER
SRR847368,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),2074,Single,ILLUMINA,cervix,hela,100,SRX275776,15376,GSM1135028: WTAP-IP-1; Homo sapiens; OTHER
SRR847367,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),611,Single,ILLUMINA,cervix,hela,100,SRX275775,23930,GSM1135027: WTAP-Input-2; Homo sapiens; OTHER
SRR847366,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),695,Single,ILLUMINA,cervix,hela,100,SRX275774,23067,GSM1135026: WTAP-Input-1; Homo sapiens; OTHER
SRR847365,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),853,Single,ILLUMINA,cervix,hela,100,SRX275773,21594,GSM1135025: M14-IP-2; Homo sapiens; OTHER
SRR847364,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),957,Single,ILLUMINA,cervix,hela,100,SRX275772,20801,GSM1135024: M14-IP-1; Homo sapiens; OTHER
SRR847363,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),1672,Single,ILLUMINA,cervix,hela,100,SRX275771,17133,GSM1135023: M14-Input-2; Homo sapiens; OTHER
SRR847362,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),1785,Single,ILLUMINA,cervix,hela,100,SRX275770,16706,GSM1135022: M14-Input-1; Homo sapiens; OTHER
SRR847361,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),1367,Single,ILLUMINA,cervix,hela,100,SRX275769,18526,GSM1135021: C-IP-2; Homo sapiens; OTHER
SRR847360,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),2381,Single,ILLUMINA,cervix,hela,100,SRX275768,13606,GSM1135020: C-IP-1; Homo sapiens; OTHER
SRR847359,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),1867,Single,ILLUMINA,cervix,hela,100,SRX275767,16327,GSM1135019: C-Input-2; Homo sapiens; OTHER
SRR847358,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),1415,Single,ILLUMINA,cervix,hela,100,SRX275766,18237,GSM1135018: C-Input-1; Homo sapiens; OTHER
SRR847357,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),294,Single,ILLUMINA,cervix,hela,100,SRX275765,28230,GSM1135017: 6SG-WTAP-2_parClip; Homo sapiens; OTHER
SRR847356,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),648,Single,ILLUMINA,cervix,hela,100,SRX275764,23520,GSM1135016: 6SG-WTAP-1_parClip; Homo sapiens; OTHER
SRR847355,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),1872,Single,ILLUMINA,cervix,hela,100,SRX275763,16304,GSM1135015: 6SG-M14-2_parClip; Homo sapiens; OTHER
SRR847354,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),2333,Single,ILLUMINA,cervix,hela,100,SRX275762,13918,GSM1135014: 6SG-M14-1_parClip; Homo sapiens; OTHER
SRR847353,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),2586,Single,ILLUMINA,cervix,hela,100,SRX275761,12202,GSM1135013: 6SG-M3-2_parClip; Homo sapiens; OTHER
SRR847352,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),2151,Single,ILLUMINA,cervix,hela,100,SRX275760,14943,GSM1135012: 6SG-M3-1_parClip; Homo sapiens; OTHER
SRR847351,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),1304,Single,ILLUMINA,cervix,hela,100,SRX275759,18916,GSM1135011: 4SU-WTAP-2_parClip; Homo sapiens; OTHER
SRR847350,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),2773,Single,ILLUMINA,cervix,hela,100,SRX275758,10927,GSM1135010: 4SU-WTAP-1_parClip; Homo sapiens; OTHER
SRR847349,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),1426,Single,ILLUMINA,cervix,hela,100,SRX275757,18185,GSM1135009: 4SU-M14-2_parClip; Homo sapiens; OTHER
SRR847348,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),617,Single,ILLUMINA,cervix,hela,100,SRX275756,23844,GSM1135008: 4SU-M14-1_parClip; Homo sapiens; OTHER
SRR847347,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),1376,Single,ILLUMINA,cervix,hela,100,SRX275755,18467,GSM1135007: 4SU-M3-2_parClip; Homo sapiens; OTHER
SRR847346,Fri Nov 29 2013 16:11:19 GMT-0500 (EST),2595,Single,ILLUMINA,cervix,hela,100,SRX275754,12143,GSM1135006: 4SU-M3-1_parClip; Homo sapiens; OTHER
SRR846959,Wed May 08 2013 15:20:48 GMT-0400 (EDT),2869,Paired,ILLUMINA,blood,esc,200,SRX275456,10264,GSM1133684: Sample_9_180; Homo sapiens; RNA-Seq
SRR846958,Wed May 08 2013 15:20:48 GMT-0400 (EDT),2340,Paired,ILLUMINA,blood,esc,200,SRX275455,13869,GSM1133683: Sample_9_7; Homo sapiens; RNA-Seq
SRR846957,Wed May 08 2013 15:20:48 GMT-0400 (EDT),2339,Paired,ILLUMINA,blood,esc,200,SRX275454,13877,GSM1133682: Sample_9_0; Homo sapiens; RNA-Seq
SRR846956,Wed May 08 2013 15:20:48 GMT-0400 (EDT),3119,Paired,ILLUMINA,blood,esc,200,SRX275453,8727,GSM1133681: Sample_8_180; Homo sapiens; RNA-Seq
SRR846955,Wed May 08 2013 15:20:48 GMT-0400 (EDT),2237,Paired,ILLUMINA,blood,esc,200,SRX275452,14475,GSM1133680: Sample_8_7; Homo sapiens; RNA-Seq
SRR846954,Wed May 08 2013 15:20:48 GMT-0400 (EDT),4730,Paired,ILLUMINA,blood,esc,200,SRX275451,3492,GSM1133679: Sample_8_0; Homo sapiens; RNA-Seq
SRR846953,Wed May 08 2013 15:20:48 GMT-0400 (EDT),2732,Paired,ILLUMINA,blood,esc,200,SRX275450,11210,GSM1133678: Sample_7_7; Homo sapiens; RNA-Seq
SRR846952,Wed May 08 2013 15:20:48 GMT-0400 (EDT),3490,Paired,ILLUMINA,blood,esc,200,SRX275449,6909,GSM1133677: Sample_7_0; Homo sapiens; RNA-Seq
SRR846951,Wed May 08 2013 15:20:48 GMT-0400 (EDT),3116,Paired,ILLUMINA,blood,esc,200,SRX275448,8748,GSM1133676: Sample_6_180; Homo sapiens; RNA-Seq
SRR846950,Wed May 08 2013 15:20:48 GMT-0400 (EDT),1878,Paired,ILLUMINA,blood,esc,200,SRX275447,16275,GSM1133675: Sample_6_7; Homo sapiens; RNA-Seq
SRR846949,Wed May 08 2013 15:20:48 GMT-0400 (EDT),2195,Paired,ILLUMINA,blood,esc,200,SRX275446,14691,GSM1133674: Sample_6_0; Homo sapiens; RNA-Seq
SRR846948,Wed May 08 2013 15:20:48 GMT-0400 (EDT),2968,Paired,ILLUMINA,blood,esc,200,SRX275445,9602,GSM1133673: Sample_5_180; Homo sapiens; RNA-Seq
SRR846947,Wed May 08 2013 15:20:48 GMT-0400 (EDT),1870,Paired,ILLUMINA,blood,esc,200,SRX275444,16316,GSM1133672: Sample_5_7; Homo sapiens; RNA-Seq
SRR846946,Wed May 08 2013 15:20:48 GMT-0400 (EDT),2026,Paired,ILLUMINA,blood,esc,200,SRX275443,15612,GSM1133671: Sample_5_0; Homo sapiens; RNA-Seq
SRR846945,Wed May 08 2013 15:20:48 GMT-0400 (EDT),2945,Paired,ILLUMINA,blood,esc,200,SRX275442,9769,GSM1133670: Sample_4_180; Homo sapiens; RNA-Seq
SRR846944,Wed May 08 2013 15:20:48 GMT-0400 (EDT),1993,Paired,ILLUMINA,blood,esc,200,SRX275441,15776,GSM1133669: Sample_4_7; Homo sapiens; RNA-Seq
SRR846943,Wed May 08 2013 15:20:48 GMT-0400 (EDT),2211,Paired,ILLUMINA,blood,esc,200,SRX275440,14608,GSM1133668: Sample_4_0; Homo sapiens; RNA-Seq
SRR846942,Wed May 08 2013 15:20:48 GMT-0400 (EDT),2935,Paired,ILLUMINA,blood,esc,200,SRX275439,9845,GSM1133667: Sample_3_180; Homo sapiens; RNA-Seq
SRR846941,Wed May 08 2013 15:20:48 GMT-0400 (EDT),1834,Paired,ILLUMINA,blood,esc,200,SRX275438,16477,GSM1133666: Sample_3_7; Homo sapiens; RNA-Seq
SRR846940,Wed May 08 2013 15:20:48 GMT-0400 (EDT),1685,Paired,ILLUMINA,blood,esc,200,SRX275437,17075,GSM1133665: Sample_3_0; Homo sapiens; RNA-Seq
SRR846939,Wed May 08 2013 15:20:48 GMT-0400 (EDT),2646,Paired,ILLUMINA,blood,esc,200,SRX275436,11785,GSM1133664: Sample_2_7; Homo sapiens; RNA-Seq
SRR846938,Wed May 08 2013 15:20:48 GMT-0400 (EDT),1954,Paired,ILLUMINA,blood,esc,200,SRX275435,15979,GSM1133663: Sample_2_0; Homo sapiens; RNA-Seq
SRR846937,Wed May 08 2013 15:20:48 GMT-0400 (EDT),3192,Paired,ILLUMINA,blood,esc,200,SRX275434,8351,GSM1133662: Sample_1_180; Homo sapiens; RNA-Seq
SRR846936,Wed May 08 2013 15:20:48 GMT-0400 (EDT),1617,Paired,ILLUMINA,blood,esc,200,SRX275433,17322,GSM1133661: Sample_1_7; Homo sapiens; RNA-Seq
SRR846935,Wed May 08 2013 15:20:48 GMT-0400 (EDT),1717,Paired,ILLUMINA,blood,esc,200,SRX275432,16968,GSM1133660: Sample_1_0; Homo sapiens; RNA-Seq
SRR837856,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),415,Single,ILLUMINA,umbilical cord,esc,36,SRX273737,26581,GSM1133357: mRNA_P7_metastasis; Homo sapiens; RNA-Seq
SRR837855,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),468,Single,ILLUMINA,colon,esc,36,SRX273736,25782,GSM1133356: mRNA_P7_tumor; Homo sapiens; RNA-Seq
SRR837854,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),121,Single,ILLUMINA,colon,esc,36,SRX273735,32485,GSM1133355: mRNA_P7_normal; Homo sapiens; RNA-Seq
SRR837853,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),410,Single,ILLUMINA,umbilical cord,esc,36,SRX273734,26645,GSM1133354: mRNA_P5_metastasis; Homo sapiens; RNA-Seq
SRR837852,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),331,Single,ILLUMINA,colon,esc,36,SRX273733,27726,GSM1133353: mRNA_P5_tumor; Homo sapiens; RNA-Seq
SRR837851,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),558,Single,ILLUMINA,colon,esc,36,SRX273732,24512,GSM1133352: mRNA_P5_normal; Homo sapiens; RNA-Seq
SRR837850,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),279,Single,ILLUMINA,liver,esc,32,SRX273731,28447,GSM1133351: mRNA_P4_metastasis; Homo sapiens; RNA-Seq
SRR837849,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),169,Single,ILLUMINA,umbilical cord,esc,36,SRX273730,30894,GSM1133350: mRNA_P4_tumor; Homo sapiens; RNA-Seq
SRR837848,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),477,Single,ILLUMINA,umbilical cord,esc,32,SRX273729,25590,GSM1133349: mRNA_P4_normal; Homo sapiens; RNA-Seq
SRR837847,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),362,Single,ILLUMINA,liver,esc,36,SRX273728,27279,GSM1133348: mRNA_P3_metastasis; Homo sapiens; RNA-Seq
SRR837846,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),356,Single,ILLUMINA,colon,esc,36,SRX273727,27363,GSM1133347: mRNA_P3_tumor; Homo sapiens; RNA-Seq
SRR837845,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),356,Single,ILLUMINA,colon,esc,36,SRX273726,27362,GSM1133346: mRNA_P3_normal; Homo sapiens; RNA-Seq
SRR837844,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),932,Single,ILLUMINA,liver,esc,36,SRX273725,20952,GSM1133345: miRNA_P8_metastasis; Homo sapiens; RNA-Seq
SRR837843,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),953,Single,ILLUMINA,umbilical cord,esc,36,SRX273724,20825,GSM1133344: miRNA_P8_tumor; Homo sapiens; RNA-Seq
SRR837842,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),916,Single,ILLUMINA,umbilical cord,esc,36,SRX273723,21074,GSM1133343: miRNA_P8_normal; Homo sapiens; RNA-Seq
SRR837841,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),811,Single,ILLUMINA,umbilical cord,esc,36,SRX273722,21940,GSM1133342: miRNA_P7_metastasis; Homo sapiens; RNA-Seq
SRR837840,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),819,Single,ILLUMINA,colon,esc,36,SRX273721,21858,GSM1133341: miRNA_P7_tumor; Homo sapiens; RNA-Seq
SRR837839,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),866,Single,ILLUMINA,colon,esc,36,SRX273720,21483,GSM1133340: miRNA_P7_normal; Homo sapiens; RNA-Seq
SRR837838,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),840,Single,ILLUMINA,liver,esc,36,SRX273719,21683,GSM1133339: miRNA_P6_metastasis; Homo sapiens; RNA-Seq
SRR837837,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),671,Single,ILLUMINA,colon,esc,36,SRX273718,23291,GSM1133338: miRNA_P6_tumor; Homo sapiens; RNA-Seq
SRR837836,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),368,Single,ILLUMINA,colon,esc,36,SRX273717,27196,GSM1133337: miRNA_P6_normal; Homo sapiens; RNA-Seq
SRR837835,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),872,Single,ILLUMINA,umbilical cord,esc,36,SRX273716,21437,GSM1133336: miRNA_P5_metastasis; Homo sapiens; RNA-Seq
SRR837834,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),830,Single,ILLUMINA,colon,esc,36,SRX273715,21765,GSM1133335: miRNA_P5_tumor; Homo sapiens; RNA-Seq
SRR837833,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),891,Single,ILLUMINA,colon,esc,36,SRX273714,21284,GSM1133334: miRNA_P5_normal; Homo sapiens; RNA-Seq
SRR837832,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),915,Single,ILLUMINA,liver,esc,36,SRX273713,21081,GSM1133333: miRNA_P4_metastasis; Homo sapiens; RNA-Seq
SRR837831,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),885,Single,ILLUMINA,umbilical cord,esc,36,SRX273712,21336,GSM1133332: miRNA_P4_tumor; Homo sapiens; RNA-Seq
SRR837830,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),844,Single,ILLUMINA,umbilical cord,esc,36,SRX273711,21653,GSM1133331: miRNA_P4_normal; Homo sapiens; RNA-Seq
SRR837829,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),515,Single,ILLUMINA,liver,esc,36,SRX273710,25071,GSM1133330: miRNA_P3_metastasis; Homo sapiens; RNA-Seq
SRR837828,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),512,Single,ILLUMINA,colon,esc,36,SRX273709,25100,GSM1133329: miRNA_P3_tumor; Homo sapiens; RNA-Seq
SRR837827,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),498,Single,ILLUMINA,colon,esc,36,SRX273708,25285,GSM1133328: miRNA_P3_normal; Homo sapiens; RNA-Seq
SRR837826,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),389,Single,ILLUMINA,liver,esc,36,SRX273707,26947,GSM1133327: miRNA_P2_metastasis; Homo sapiens; RNA-Seq
SRR837825,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),269,Single,ILLUMINA,umbilical cord,esc,32,SRX273706,28618,GSM1133326: miRNA_P2_tumor; Homo sapiens; RNA-Seq
SRR837824,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),131,Single,ILLUMINA,umbilical cord,esc,32,SRX273705,32036,GSM1133325: miRNA_P2_normal; Homo sapiens; RNA-Seq
SRR837823,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),511,Single,ILLUMINA,liver,esc,32,SRX273704,25114,GSM1133324: miRNA_P1_metastasis; Homo sapiens; RNA-Seq
SRR837822,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),400,Single,ILLUMINA,liver,esc,36,SRX273704,26775,GSM1133324: miRNA_P1_metastasis; Homo sapiens; RNA-Seq
SRR837821,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),539,Single,ILLUMINA,umbilical cord,esc,32,SRX273703,24738,GSM1133323: miRNA_P1_tumor; Homo sapiens; RNA-Seq
SRR837820,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),551,Single,ILLUMINA,umbilical cord,esc,36,SRX273703,24584,GSM1133323: miRNA_P1_tumor; Homo sapiens; RNA-Seq
SRR837819,Wed Sep 18 2013 13:08:16 GMT-0400 (EDT),267,Single,ILLUMINA,umbilical cord,esc,36,SRX273702,28654,GSM1133322: miRNA_P1_normal; Homo sapiens; RNA-Seq
SRR837799,Sat May 25 2013 15:53:20 GMT-0400 (EDT),261,Single,ILLUMINA,blood,other,36,SRX273682,28784,GSM1133252: Ago2 PAR-CLIP; Homo sapiens; OTHER
SRR837798,Sat May 25 2013 15:53:20 GMT-0400 (EDT),2166,Paired,ILLUMINA,blood,other,100,SRX273681,14851,GSM1133251: LCLBACD3; Homo sapiens; RNA-Seq
SRR837797,Sat May 25 2013 15:53:20 GMT-0400 (EDT),1361,Paired,ILLUMINA,blood,other,100,SRX273680,18558,GSM1133250: LCLBACD2; Homo sapiens; RNA-Seq
SRR837796,Sat May 25 2013 15:53:20 GMT-0400 (EDT),2174,Paired,ILLUMINA,blood,other,100,SRX273679,14801,GSM1133249: LCLBACD1_2; Homo sapiens; RNA-Seq
SRR837795,Sat May 25 2013 15:53:20 GMT-0400 (EDT),2269,Paired,ILLUMINA,blood,other,100,SRX273678,14278,GSM1133248: LCLBACD1_1; Homo sapiens; RNA-Seq
SRR837794,Sat May 25 2013 15:53:20 GMT-0400 (EDT),1991,Paired,ILLUMINA,blood,other,100,SRX273677,15789,GSM1133247: LCLBACWT; Homo sapiens; RNA-Seq
SRR837506,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),609,Single,ILLUMINA,blood,esc,50,SRX273486,23948,GSM1132757: AD sample 47; Homo sapiens; RNA-Seq
SRR837505,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),612,Single,ILLUMINA,blood,esc,50,SRX273485,23916,GSM1132756: AD sample 46; Homo sapiens; RNA-Seq
SRR837504,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),779,Single,ILLUMINA,blood,esc,50,SRX273484,22254,GSM1132755: AD sample 45; Homo sapiens; RNA-Seq
SRR837503,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),271,Single,ILLUMINA,blood,esc,50,SRX273483,28582,GSM1132754: AD sample 44; Homo sapiens; RNA-Seq
SRR837502,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),245,Single,ILLUMINA,blood,esc,50,SRX273482,29188,GSM1132753: AD sample 43; Homo sapiens; RNA-Seq
SRR837501,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),88,Single,ILLUMINA,blood,esc,50,SRX273481,33662,GSM1132752: AD sample 42; Homo sapiens; RNA-Seq
SRR837500,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),1416,Single,ILLUMINA,blood,esc,50,SRX273480,18228,GSM1132751: AD sample 41; Homo sapiens; RNA-Seq
SRR837499,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),1605,Single,ILLUMINA,blood,esc,50,SRX273479,17376,GSM1132750: AD sample 40; Homo sapiens; RNA-Seq
SRR837498,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),244,Single,ILLUMINA,blood,esc,50,SRX273478,29222,GSM1132749: AD sample 39; Homo sapiens; RNA-Seq
SRR837497,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),155,Single,ILLUMINA,blood,esc,50,SRX273477,31318,GSM1132748: AD sample 38; Homo sapiens; RNA-Seq
SRR837496,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),322,Single,ILLUMINA,blood,esc,50,SRX273476,27857,GSM1132747: AD sample 37; Homo sapiens; RNA-Seq
SRR837495,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),607,Single,ILLUMINA,blood,esc,50,SRX273475,23967,GSM1132746: AD sample 36; Homo sapiens; RNA-Seq
SRR837494,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),329,Single,ILLUMINA,blood,esc,50,SRX273474,27772,GSM1132745: AD sample 35; Homo sapiens; RNA-Seq
SRR837493,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),307,Single,ILLUMINA,blood,esc,50,SRX273473,28070,GSM1132744: AD sample 34; Homo sapiens; RNA-Seq
SRR837492,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),465,Single,ILLUMINA,blood,esc,50,SRX273472,25855,GSM1132743: control sample 21; Homo sapiens; RNA-Seq
SRR837491,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),614,Single,ILLUMINA,blood,esc,50,SRX273471,23888,GSM1132742: control sample 20; Homo sapiens; RNA-Seq
SRR837490,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),740,Single,ILLUMINA,blood,esc,50,SRX273470,22625,GSM1132741: control sample 19; Homo sapiens; RNA-Seq
SRR837489,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),619,Single,ILLUMINA,blood,esc,50,SRX273469,23813,GSM1132740: control sample 18; Homo sapiens; RNA-Seq
SRR837488,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),346,Single,ILLUMINA,blood,esc,50,SRX273468,27500,GSM1132739: control sample 17; Homo sapiens; RNA-Seq
SRR837487,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),474,Single,ILLUMINA,blood,esc,50,SRX273467,25648,GSM1132738: control sample 16; Homo sapiens; RNA-Seq
SRR837486,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),395,Single,ILLUMINA,blood,esc,50,SRX273466,26839,GSM1132737: control sample 15; Homo sapiens; RNA-Seq
SRR837485,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),508,Single,ILLUMINA,blood,esc,50,SRX273465,25155,GSM1132736: control sample 14; Homo sapiens; RNA-Seq
SRR837484,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),477,Single,ILLUMINA,blood,esc,50,SRX273464,25589,GSM1132735: control sample 13; Homo sapiens; RNA-Seq
SRR837483,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),497,Single,ILLUMINA,blood,esc,50,SRX273463,25306,GSM1132734: control sample 12; Homo sapiens; RNA-Seq
SRR837482,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),210,Single,ILLUMINA,blood,esc,50,SRX273462,29915,GSM1132733: control sample 11; Homo sapiens; RNA-Seq
SRR837481,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),485,Single,ILLUMINA,blood,esc,50,SRX273461,25475,GSM1132732: control sample 10; Homo sapiens; RNA-Seq
SRR837480,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),420,Single,ILLUMINA,blood,esc,50,SRX273460,26501,GSM1132731: control sample 9; Homo sapiens; RNA-Seq
SRR837479,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),434,Single,ILLUMINA,blood,esc,50,SRX273459,26297,GSM1132730: control sample 8; Homo sapiens; RNA-Seq
SRR837478,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),588,Single,ILLUMINA,blood,esc,50,SRX273458,24165,GSM1132729: control sample 7; Homo sapiens; RNA-Seq
SRR837477,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),490,Single,ILLUMINA,blood,esc,50,SRX273457,25403,GSM1132728: control sample 6; Homo sapiens; RNA-Seq
SRR837476,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),272,Single,ILLUMINA,blood,esc,50,SRX273456,28564,GSM1132727: control sample 5; Homo sapiens; RNA-Seq
SRR837475,Mon Jun 17 2013 15:35:32 GMT-0400 (EDT),324,Single,ILLUMINA,blood,esc,50,SRX273455,27836,GSM1132726: control sample 4; Homo sapiens; RNA-Seq
